RecordID,SubscriberID,SubscriberRole,EventTimestamp,Direction,EventType,CallingNumber,CalledNumber,DurationSec,SMSLength,IMEI,IMSI,CellTowerID,TowerName,Latitude,Longitude,Country
WXZP064P2C,DTO_LEADER001,MX_DTO_LEADER,2026-01-22 15:01:19,MT,VOICE,+529296149297,+527171809638,537,,231139869710800,662369455467758,US202,San Diego Border Zone,32.5421,-117.0318,US
9C2SG3CXX5,DTO_LEADER001,MX_DTO_LEADER,2026-06-19 15:47:31,MT,VOICE,+529296149297,+527171809638,212,,974484749010067,469887625929333,US104,Phoenix South,33.4484,-112.074,US
TCSF4L2R96,DTO_LEADER001,MX_DTO_LEADER,2026-01-22 17:29:47,MT,VOICE,+529296149297,+527171809638,444,,296653188268078,275113786654611,US102,Tucson Central,32.2226,-110.9747,US
DUR36UVLAK,DTO_LEADER001,MX_DTO_LEADER,2026-03-20 19:41:33,MT,VOICE,+529296149297,+527171809638,247,,410705252964351,486044167117101,US103,Tucson South,32.181,-110.965,US
55WGBNKHMT,DTO_LEADER001,MX_DTO_LEADER,2026-06-29 11:17:15,MT,SMS,+529296149297,+527171809638,,71,523384400956877,657043654498653,US102,Tucson Central,32.2226,-110.9747,US
AY5AXFJ1OW,DTO_LEADER001,MX_DTO_LEADER,2026-06-29 10:10:24,MT,VOICE,+529296149297,+527171809638,110,,583887533750407,464220635490522,US202,San Diego Border Zone,32.5421,-117.0318,US
NQSPA2YH3T,DTO_LEADER001,MX_DTO_LEADER,2026-01-29 22:19:36,MT,SMS,+529296149297,+527171809638,,128,754173553333539,686257579666492,US105,Phoenix West,33.448,-112.103,US
AF9R7RWKQM,DTO_LEADER001,MX_DTO_LEADER,2026-05-28 01:34:17,MT,VOICE,+529296149297,+527171809638,220,,861557255354660,208180588157211,US101,Nogales AZ East,31.3401,-110.9346,US
T8Y397ZMQE,DTO_LEADER001,MX_DTO_LEADER,2026-01-02 04:04:15,MT,VOICE,+529296149297,+527171809638,54,,764616000688810,132752958054811,US103,Tucson South,32.181,-110.965,US
PNZ79B0VIE,DTO_LEADER001,MX_DTO_LEADER,2026-06-13 16:14:08,MT,VOICE,+529296149297,+527171809638,25,,258223616404877,591880575682601,US203,Los Angeles Downtown,34.0522,-118.2437,US
ZSKL0H0ENE,DTO_LEADER001,MX_DTO_LEADER,2026-01-26 17:54:06,MT,SMS,+529296149297,+527171809638,,152,920489392842804,466446661965488,US104,Phoenix South,33.4484,-112.074,US
VYWZBRS618,DTO_LEADER001,MX_DTO_LEADER,2026-04-25 03:29:57,MT,VOICE,+529296149297,+527171809638,46,,289232626082972,221473886735575,US201,San Diego East,32.7157,-117.1611,US
5HCCQZ3W39,DTO_LEADER001,MX_DTO_LEADER,2026-05-15 02:17:06,MT,SMS,+529296149297,+527171809638,,67,853750593741831,389370533809017,US203,Los Angeles Downtown,34.0522,-118.2437,US
E0Q1IJ9HME,DTO_LEADER001,MX_DTO_LEADER,2026-05-20 01:43:22,MT,VOICE,+529296149297,+527171809638,286,,326728135139229,797374254219200,US202,San Diego Border Zone,32.5421,-117.0318,US
E9KD1Q0P8M,DTO_LEADER001,MX_DTO_LEADER,2026-04-03 02:08:55,MT,VOICE,+529296149297,+527171809638,80,,114687947880286,576593219417157,US104,Phoenix South,33.4484,-112.074,US
OZTMAU4JSM,DTO_LEADER001,MX_DTO_LEADER,2026-03-10 08:13:50,MT,VOICE,+529296149297,+527171809638,224,,758849769853132,782443814950105,US201,San Diego East,32.7157,-117.1611,US
YB1OVH9IW6,DTO_LEADER001,MX_DTO_LEADER,2026-02-06 17:40:59,MT,SMS,+529296149297,+527171809638,,85,315032499291515,794478586054648,US102,Tucson Central,32.2226,-110.9747,US
87J3EC3IYQ,DTO_LEADER001,MX_DTO_LEADER,2026-06-18 18:17:34,MT,VOICE,+529296149297,+527171809638,233,,514083140011125,238154877160398,US201,San Diego East,32.7157,-117.1611,US
SA3TNUP84U,DTO_LEADER001,MX_DTO_LEADER,2026-04-18 16:45:36,MT,SMS,+529296149297,+527171809638,,116,719775079421846,514780898720981,US105,Phoenix West,33.448,-112.103,US
2Z6P5GZ0UG,DTO_LEADER001,MX_DTO_LEADER,2026-03-14 13:12:43,MT,VOICE,+529296149297,+527171809638,147,,672826014973155,438842078661916,US104,Phoenix South,33.4484,-112.074,US
P70NBYX4RU,DTO_LEADER001,MX_DTO_LEADER,2026-06-07 09:00:54,MT,VOICE,+529296149297,+527171809638,340,,182835743930638,516525471605073,US203,Los Angeles Downtown,34.0522,-118.2437,US
5X67JEI7FR,DTO_LEADER001,MX_DTO_LEADER,2026-04-17 11:03:10,MT,VOICE,+529296149297,+527171809638,262,,325360681170692,371736775988486,US201,San Diego East,32.7157,-117.1611,US
R95ZJFM74N,DTO_LEADER001,MX_DTO_LEADER,2026-04-22 14:24:24,MT,VOICE,+529296149297,+527171809638,94,,866818657258049,287222607485933,US105,Phoenix West,33.448,-112.103,US
7E2E9N5OM4,DTO_LEADER001,MX_DTO_LEADER,2026-03-28 19:23:50,MT,SMS,+529296149297,+527171809638,,60,676738208286352,844056033867268,US204,LA South Bay,33.9019,-118.4173,US
IBJHV05P3S,DTO_LEADER001,MX_DTO_LEADER,2026-03-19 00:50:53,MT,VOICE,+529296149297,+527171809638,211,,609124667973486,177945502465296,US202,San Diego Border Zone,32.5421,-117.0318,US
GAGS767BNY,DTO_LEADER001,MX_DTO_LEADER,2026-01-07 13:06:44,MT,VOICE,+529296149297,+527171809638,271,,772371782262017,481380903471336,US103,Tucson South,32.181,-110.965,US
Z3R5EGIKWD,DTO_LEADER001,MX_DTO_LEADER,2026-04-28 09:05:14,MT,VOICE,+529296149297,+527171809638,80,,865760949959700,304151148240844,US102,Tucson Central,32.2226,-110.9747,US
TCHU9Q09UO,DTO_LEADER001,MX_DTO_LEADER,2026-04-24 15:02:42,MT,SMS,+529296149297,+527171809638,,104,607772816633075,341975290597822,US201,San Diego East,32.7157,-117.1611,US
L95NUPQVL1,DTO_LEADER001,MX_DTO_LEADER,2026-01-10 02:03:06,MT,SMS,+529296149297,+527171809638,,39,448713695832322,639083543540857,US202,San Diego Border Zone,32.5421,-117.0318,US
BXTQD7TTIU,DTO_LEADER001,MX_DTO_LEADER,2026-04-28 18:28:58,MT,VOICE,+529296149297,+527171809638,155,,679952873004869,114142611871561,US201,San Diego East,32.7157,-117.1611,US
7JK16SL9PB,DTO_LEADER001,MX_DTO_LEADER,2026-02-05 18:11:54,MT,SMS,+529296149297,+527171809638,,56,166156006884697,623734800908779,US204,LA South Bay,33.9019,-118.4173,US
IWTFVADM5J,DTO_LEADER001,MX_DTO_LEADER,2026-04-18 09:15:20,MT,VOICE,+529296149297,+527171809638,90,,741808651843949,577356653169690,US202,San Diego Border Zone,32.5421,-117.0318,US
4DOET8BUC0,DTO_LEADER001,MX_DTO_LEADER,2026-02-11 19:43:10,MT,SMS,+529296149297,+527171809638,,127,653798359559436,927410169270915,US103,Tucson South,32.181,-110.965,US
P25OVODWI4,DTO_LEADER001,MX_DTO_LEADER,2026-04-08 15:00:43,MT,VOICE,+529296149297,+527171809638,564,,389326129127939,272536342673648,US102,Tucson Central,32.2226,-110.9747,US
OKPPEXBSC1,DTO_LEADER001,MX_DTO_LEADER,2026-06-08 22:09:18,MT,VOICE,+529296149297,+527171809638,130,,574081068277627,411055943934994,US102,Tucson Central,32.2226,-110.9747,US
2MUD8XN21Z,DTO_LEADER001,MX_DTO_LEADER,2026-06-28 16:56:12,MT,VOICE,+529296149297,+527171809638,96,,172946813552195,212060512329589,US104,Phoenix South,33.4484,-112.074,US
5QPKFMU0PY,DTO_LEADER001,MX_DTO_LEADER,2026-03-02 04:28:34,MT,VOICE,+529296149297,+527171809638,401,,485373544758157,523019040378808,US104,Phoenix South,33.4484,-112.074,US
I66DW4Q6S7,DTO_LEADER001,MX_DTO_LEADER,2026-05-31 02:00:59,MT,SMS,+529296149297,+527171809638,,116,467561621305405,230938290208533,US102,Tucson Central,32.2226,-110.9747,US
FNIWL6NYJD,DTO_LEADER001,MX_DTO_LEADER,2026-03-11 04:26:39,MT,VOICE,+529296149297,+527171809638,226,,756301504404004,386946696503971,US201,San Diego East,32.7157,-117.1611,US
5ARYD4IEFO,DTO_LEADER001,MX_DTO_LEADER,2026-05-20 03:28:01,MT,VOICE,+529296149297,+527171809638,393,,440937586784816,771388216029287,US105,Phoenix West,33.448,-112.103,US
F09KCAOLI3,DTO_LEADER001,MX_DTO_LEADER,2026-05-12 14:26:31,MT,VOICE,+529296149297,+527171809638,205,,329894740782746,842298651360667,US203,Los Angeles Downtown,34.0522,-118.2437,US
LM3G4Z88MN,DTO_LEADER001,MX_DTO_LEADER,2026-06-03 07:57:17,MT,VOICE,+529296149297,+527171809638,484,,831143278073079,742887454905129,US203,Los Angeles Downtown,34.0522,-118.2437,US
GP1W4B28ZL,DTO_LEADER001,MX_DTO_LEADER,2026-02-20 18:47:10,MT,SMS,+529296149297,+527171809638,,83,516919150076262,404165429956076,US103,Tucson South,32.181,-110.965,US
KFZEH8JDO3,DTO_LEADER001,MX_DTO_LEADER,2026-01-04 03:27:44,MT,SMS,+529296149297,+527171809638,,60,920288470732055,545429083834771,US203,Los Angeles Downtown,34.0522,-118.2437,US
45ER5BMAPE,DTO_LEADER001,MX_DTO_LEADER,2026-03-17 14:02:40,MT,SMS,+529296149297,+527171809638,,29,194247957603143,541857675340598,US101,Nogales AZ East,31.3401,-110.9346,US
NYQIPZBG6V,DTO_LEADER001,MX_DTO_LEADER,2026-02-16 19:48:03,MT,SMS,+529296149297,+527171809638,,141,729823832124765,866839100525502,US104,Phoenix South,33.4484,-112.074,US
IJX2OM2TRH,DTO_LEADER001,MX_DTO_LEADER,2026-06-15 13:30:41,MT,SMS,+529296149297,+527171809638,,116,765804920012112,767512189994098,US201,San Diego East,32.7157,-117.1611,US
TZG4KCOH9K,DTO_LEADER001,MX_DTO_LEADER,2026-03-01 13:55:16,MT,SMS,+529296149297,+527171809638,,66,579346902948160,466371097317336,US101,Nogales AZ East,31.3401,-110.9346,US
XOJIXPTEOF,DTO_LEADER001,MX_DTO_LEADER,2026-02-20 22:43:19,MT,SMS,+529296149297,+527171809638,,159,381718860214521,155570298459360,US104,Phoenix South,33.4484,-112.074,US
AQUKKJA9IM,DTO_LEADER001,MX_DTO_LEADER,2026-02-12 12:10:08,MT,VOICE,+529296149297,+527171809638,225,,883398858711169,309631480036061,US203,Los Angeles Downtown,34.0522,-118.2437,US
CUKNQAMJ1Q,DTO_LEADER001,MX_DTO_LEADER,2026-01-11 05:17:19,MT,VOICE,+529296149297,+527171809638,106,,120854907322525,330155092796119,US201,San Diego East,32.7157,-117.1611,US
YKW1UATOGS,DTO_LEADER001,MX_DTO_LEADER,2026-06-17 17:49:01,MT,VOICE,+529296149297,+527171809638,356,,772138747831084,977587270829415,US102,Tucson Central,32.2226,-110.9747,US
MXCK6BGZDA,DTO_LEADER001,MX_DTO_LEADER,2026-01-09 00:12:48,MT,SMS,+529296149297,+527171809638,,130,988449439681813,545342590995446,US201,San Diego East,32.7157,-117.1611,US
WBBTHAKNDY,DTO_LEADER001,MX_DTO_LEADER,2026-04-15 15:54:02,MT,VOICE,+529296149297,+527171809638,211,,502625804262811,201609660957672,US104,Phoenix South,33.4484,-112.074,US
TQXJ0SPWFW,DTO_LEADER001,MX_DTO_LEADER,2026-02-01 14:15:57,MT,SMS,+529296149297,+527171809638,,152,995474081078363,217704103819311,US204,LA South Bay,33.9019,-118.4173,US
IS0RZK3I7Z,DTO_LEADER001,MX_DTO_LEADER,2026-01-01 00:17:53,MT,SMS,+529296149297,+527171809638,,61,290548722237564,489410376274948,US102,Tucson Central,32.2226,-110.9747,US
0HSMBNQ0IE,DTO_LEADER001,MX_DTO_LEADER,2026-03-02 22:54:29,MT,VOICE,+529296149297,+527171809638,30,,876341001317406,981082392719992,US101,Nogales AZ East,31.3401,-110.9346,US
ZGO6LP2HQ1,DTO_LEADER001,MX_DTO_LEADER,2026-06-12 06:35:31,MT,SMS,+529296149297,+527171809638,,28,127523322249330,703966718801129,US202,San Diego Border Zone,32.5421,-117.0318,US
VCO0LKKOI0,DTO_LEADER001,MX_DTO_LEADER,2026-03-26 17:07:40,MT,VOICE,+529296149297,+527171809638,457,,752955690949286,345689961631662,US102,Tucson Central,32.2226,-110.9747,US
INNZHK4JNU,DTO_LEADER001,MX_DTO_LEADER,2026-02-12 21:29:18,MT,SMS,+529296149297,+527171809638,,109,205138115467967,477008411864023,US102,Tucson Central,32.2226,-110.9747,US
G9DVKCSS6G,DTO_LEADER001,MX_DTO_LEADER,2026-02-16 17:11:50,MT,VOICE,+529296149297,+527171809638,495,,252880580288490,394576961232066,US203,Los Angeles Downtown,34.0522,-118.2437,US
E02XL578HK,DTO_LEADER001,MX_DTO_LEADER,2026-02-09 12:27:32,MT,SMS,+529296149297,+527171809638,,153,141979664462927,970107792065156,US105,Phoenix West,33.448,-112.103,US
TAHR8VA0UB,DTO_LEADER001,MX_DTO_LEADER,2026-01-14 03:49:24,MT,VOICE,+529296149297,+527171809638,211,,564860031768321,302493203732576,US202,San Diego Border Zone,32.5421,-117.0318,US
LGRGKFVFOO,DTO_LEADER001,MX_DTO_LEADER,2026-05-09 14:46:13,MT,VOICE,+529296149297,+527171809638,482,,150792231492827,333525128528192,US201,San Diego East,32.7157,-117.1611,US
B9VRNPT9W6,DTO_LEADER001,MX_DTO_LEADER,2026-02-05 05:06:19,MT,SMS,+529296149297,+527171809638,,155,602831697541854,142872335086233,US102,Tucson Central,32.2226,-110.9747,US
HXOP9MH9PJ,DTO_LEADER001,MX_DTO_LEADER,2026-05-11 20:28:37,MT,VOICE,+529296149297,+527171809638,510,,470167535864496,167996774564345,US103,Tucson South,32.181,-110.965,US
RJ5ZVUSH3I,DTO_LEADER001,MX_DTO_LEADER,2026-03-19 17:14:58,MT,VOICE,+529296149297,+527171809638,130,,675173670939653,981877711190441,US104,Phoenix South,33.4484,-112.074,US
20C3R01YGW,DTO_LEADER001,MX_DTO_LEADER,2026-06-03 01:53:16,MT,VOICE,+529296149297,+527171809638,487,,832337183721081,384995451942532,US202,San Diego Border Zone,32.5421,-117.0318,US
EUG7TR5OZE,DTO_LEADER001,MX_DTO_LEADER,2026-05-01 15:25:09,MT,SMS,+529296149297,+527171809638,,57,895534159704675,791781993311739,US104,Phoenix South,33.4484,-112.074,US
OYHSHVMKL3,DTO_LEADER001,MX_DTO_LEADER,2026-04-08 19:08:15,MT,SMS,+529296149297,+527171809638,,68,452274743723945,997533705569106,US203,Los Angeles Downtown,34.0522,-118.2437,US
QDVNZ0T5TB,DTO_LEADER001,MX_DTO_LEADER,2026-02-08 00:06:37,MT,SMS,+529296149297,+527171809638,,40,964139899091617,365758599111485,US204,LA South Bay,33.9019,-118.4173,US
U5TA3OSWD0,DTO_LEADER001,MX_DTO_LEADER,2026-02-08 08:41:47,MT,VOICE,+529296149297,+527171809638,289,,995455151554970,975589243646613,US104,Phoenix South,33.4484,-112.074,US
W0OHWE3FAC,DTO_LEADER001,MX_DTO_LEADER,2026-02-25 15:50:55,MT,SMS,+529296149297,+527171809638,,48,720319520610077,634874589702651,US204,LA South Bay,33.9019,-118.4173,US
4GA970AW1L,DTO_LEADER001,MX_DTO_LEADER,2026-01-26 09:31:22,MT,VOICE,+529296149297,+527171809638,493,,222151329409169,617373195402025,US204,LA South Bay,33.9019,-118.4173,US
1MV69QO5IB,DTO_LEADER001,MX_DTO_LEADER,2026-05-05 21:32:30,MT,SMS,+529296149297,+527171809638,,62,121747470318102,372341586623373,US101,Nogales AZ East,31.3401,-110.9346,US
EXSTQCWZRZ,DTO_LEADER001,MX_DTO_LEADER,2026-06-07 23:06:08,MT,SMS,+529296149297,+527171809638,,83,959483730057504,558315915680035,US103,Tucson South,32.181,-110.965,US
VXP7ILF2QE,DTO_LEADER001,MX_DTO_LEADER,2026-02-22 04:22:53,MT,VOICE,+529296149297,+527171809638,228,,217983168922884,705087270148928,US101,Nogales AZ East,31.3401,-110.9346,US
JTNNINF9AQ,DTO_LEADER001,MX_DTO_LEADER,2026-06-24 05:12:44,MT,VOICE,+529296149297,+527171809638,432,,137794161907130,243118068973671,US201,San Diego East,32.7157,-117.1611,US
1PPBM4R82C,DTO_LEADER001,MX_DTO_LEADER,2026-05-25 06:25:57,MT,SMS,+529296149297,+527171809638,,111,842993475780330,430252627739031,US204,LA South Bay,33.9019,-118.4173,US
NHLWAIXO6O,DTO_LEADER001,MX_DTO_LEADER,2026-06-10 22:24:39,MT,SMS,+529296149297,+527171809638,,130,985246580529755,586538792572529,US202,San Diego Border Zone,32.5421,-117.0318,US
C0M4PXCISJ,DTO_LEADER001,MX_DTO_LEADER,2026-05-16 05:32:43,MT,SMS,+529296149297,+527171809638,,59,820702242286511,756636999758719,US105,Phoenix West,33.448,-112.103,US
BHTSEDSJE6,DTO_LEADER001,MX_DTO_LEADER,2026-02-21 19:37:20,MT,VOICE,+529296149297,+527171809638,508,,983710684561326,342610568638458,US103,Tucson South,32.181,-110.965,US
QVCYB5XJN6,DTO_LEADER001,MX_DTO_LEADER,2026-01-28 00:58:43,MT,SMS,+529296149297,+527171809638,,29,201350798612840,822358320445690,US104,Phoenix South,33.4484,-112.074,US
RTTGUSIZWB,DTO_LEADER001,MX_DTO_LEADER,2026-01-14 00:42:07,MT,SMS,+529296149297,+527171809638,,72,381649642337357,210392409773440,US203,Los Angeles Downtown,34.0522,-118.2437,US
PB02JJMMBE,DTO_LEADER001,MX_DTO_LEADER,2026-06-18 08:30:43,MT,SMS,+529296149297,+527171809638,,19,947077859142693,990039902062643,US201,San Diego East,32.7157,-117.1611,US
WQAN076UX1,DTO_LEADER001,MX_DTO_LEADER,2026-05-13 12:59:59,MT,SMS,+529296149297,+527171809638,,99,779106565332276,583645115173610,US104,Phoenix South,33.4484,-112.074,US
8PB7B1QY7S,DTO_LEADER001,MX_DTO_LEADER,2026-06-01 09:56:13,MT,VOICE,+529296149297,+527171809638,43,,584010118516155,349255406518597,US204,LA South Bay,33.9019,-118.4173,US
CC2892M7H6,DTO_LEADER001,MX_DTO_LEADER,2026-06-02 23:11:08,MT,VOICE,+529296149297,+527171809638,100,,161042780970055,445999282091844,US104,Phoenix South,33.4484,-112.074,US
Q6VNMUO66A,DTO_LEADER001,MX_DTO_LEADER,2026-03-19 04:43:31,MT,VOICE,+529296149297,+527171809638,285,,364609938697691,172653535162643,US102,Tucson Central,32.2226,-110.9747,US
