RecordID,SubscriberID,SubscriberRole,EventTimestamp,Direction,EventType,CallingNumber,CalledNumber,DurationSec,SMSLength,IMEI,IMSI,CellTowerID,TowerName,Latitude,Longitude,Country
QT3A3BCCEB,DISTRIBUTOR002,US_DISTRIBUTOR,2026-03-18 17:58:23,MO,VOICE,+16029367428,+524008645585,151,,920512268315072,579576210043401,US102,Tucson Central,32.2226,-110.9747,US
5YZPPRXZ3Y,DISTRIBUTOR002,US_DISTRIBUTOR,2026-05-06 02:44:00,MO,VOICE,+16029367428,+524008645585,576,,163244512062449,639444288277940,US103,Tucson South,32.181,-110.965,US
9WLNMV4PPW,DISTRIBUTOR002,US_DISTRIBUTOR,2026-04-08 01:48:57,MO,VOICE,+16029367428,+524008645585,518,,389316861041526,600880287553586,US101,Nogales AZ East,31.3401,-110.9346,US
DYPNK7IETY,DISTRIBUTOR002,US_DISTRIBUTOR,2026-05-23 05:38:54,MO,VOICE,+16029367428,+524008645585,81,,358090729495040,335627609299782,US204,LA South Bay,33.9019,-118.4173,US
W64L5V8F7V,DISTRIBUTOR002,US_DISTRIBUTOR,2026-02-11 07:18:36,MO,VOICE,+16029367428,+524008645585,29,,595524243171203,679443948799604,US203,Los Angeles Downtown,34.0522,-118.2437,US
8VXDNDJR9L,DISTRIBUTOR002,US_DISTRIBUTOR,2026-06-21 05:39:37,MO,VOICE,+16029367428,+524008645585,293,,463361750215334,806985878560360,US204,LA South Bay,33.9019,-118.4173,US
E14AHCXDPJ,DISTRIBUTOR002,US_DISTRIBUTOR,2026-02-06 06:55:49,MO,SMS,+16029367428,+524008645585,,25,926211177091565,443072421920918,US104,Phoenix South,33.4484,-112.074,US
6HF3H2TSXC,DISTRIBUTOR002,US_DISTRIBUTOR,2026-01-19 03:35:09,MO,VOICE,+16029367428,+524008645585,252,,163222246160364,931238849098130,US203,Los Angeles Downtown,34.0522,-118.2437,US
DPMRM2IENI,DISTRIBUTOR002,US_DISTRIBUTOR,2026-02-01 17:53:46,MO,VOICE,+16029367428,+524008645585,492,,980919594176583,291699474747139,US201,San Diego East,32.7157,-117.1611,US
DGVY0JJY0T,DISTRIBUTOR002,US_DISTRIBUTOR,2026-04-30 01:21:52,MO,VOICE,+16029367428,+524008645585,136,,998959185908063,243361643142530,US102,Tucson Central,32.2226,-110.9747,US
J26EO9QLMK,DISTRIBUTOR002,US_DISTRIBUTOR,2026-04-29 12:34:50,MO,SMS,+16029367428,+524008645585,,139,366550840149432,340782191010206,US104,Phoenix South,33.4484,-112.074,US
LJZ0G2T00Q,DISTRIBUTOR002,US_DISTRIBUTOR,2026-01-24 13:29:49,MO,SMS,+16029367428,+524008645585,,33,768026050471549,626073586464695,US204,LA South Bay,33.9019,-118.4173,US
0Y4SE260BK,DISTRIBUTOR002,US_DISTRIBUTOR,2026-05-15 04:50:00,MO,VOICE,+16029367428,+524008645585,424,,993645134104340,837097688727298,US201,San Diego East,32.7157,-117.1611,US
FH82UP1D85,DISTRIBUTOR002,US_DISTRIBUTOR,2026-06-13 11:26:52,MO,VOICE,+16029367428,+524008645585,505,,728104233993582,929909252556294,US101,Nogales AZ East,31.3401,-110.9346,US
YLXM4QG7JB,DISTRIBUTOR002,US_DISTRIBUTOR,2026-05-10 03:21:24,MO,VOICE,+16029367428,+524008645585,460,,195066431810933,989753148682328,US203,Los Angeles Downtown,34.0522,-118.2437,US
RRK4NYG1HG,DISTRIBUTOR002,US_DISTRIBUTOR,2026-05-10 05:24:40,MO,SMS,+16029367428,+524008645585,,134,813799072430536,885758910182889,US101,Nogales AZ East,31.3401,-110.9346,US
WGC4068U7W,DISTRIBUTOR002,US_DISTRIBUTOR,2026-02-12 17:45:28,MO,SMS,+16029367428,+524008645585,,105,746168060416645,989967008009618,US105,Phoenix West,33.448,-112.103,US
EUIJPDZ9UB,DISTRIBUTOR002,US_DISTRIBUTOR,2026-06-03 15:16:10,MO,SMS,+16029367428,+524008645585,,101,664108321334274,337625202131588,US202,San Diego Border Zone,32.5421,-117.0318,US
RTA5MCRN0X,DISTRIBUTOR002,US_DISTRIBUTOR,2026-02-08 01:32:32,MO,VOICE,+16029367428,+524008645585,473,,177927386681444,111613167277019,US202,San Diego Border Zone,32.5421,-117.0318,US
87DUO2U7M8,DISTRIBUTOR002,US_DISTRIBUTOR,2026-04-30 23:16:01,MO,SMS,+16029367428,+524008645585,,82,486147313575517,783982452434292,US102,Tucson Central,32.2226,-110.9747,US
BRSXIZ0RLB,DISTRIBUTOR002,US_DISTRIBUTOR,2026-06-10 13:00:18,MO,SMS,+16029367428,+524008645585,,113,228503528146053,454289643791126,US201,San Diego East,32.7157,-117.1611,US
