RecordID,SubscriberID,SubscriberRole,EventTimestamp,Direction,EventType,CallingNumber,CalledNumber,DurationSec,SMSLength,IMEI,IMSI,CellTowerID,TowerName,Latitude,Longitude,Country
G30U9127A0,CROSS_BORDER_DRIVER004,CROSS_BORDER_DRIVER,2026-02-15 21:07:07,MT,VOICE,+523915281049,+521859301562,373,,415196190344267,623466017290932,SN001,Hermosillo Centro,29.0892,-110.9613,MX
REWOQE5655,CROSS_BORDER_DRIVER004,CROSS_BORDER_DRIVER,2026-03-25 19:54:28,MO,SMS,+521859301562,+523915281049,,89,871522133601605,536548525662912,US104,Phoenix South,33.4484,-112.074,US
KGU82CY6IR,CROSS_BORDER_DRIVER004,CROSS_BORDER_DRIVER,2026-05-13 04:53:29,MT,VOICE,+523915281049,+521859301562,456,,833103622062874,443627367735589,US101,Nogales AZ East,31.3401,-110.9346,US
UPXCKV6ZLD,CROSS_BORDER_DRIVER004,CROSS_BORDER_DRIVER,2026-06-09 00:24:26,MO,VOICE,+521859301562,+523915281049,80,,396905251433653,310729455648141,US203,Los Angeles Downtown,34.0522,-118.2437,US
3F5B3AJTYK,CROSS_BORDER_DRIVER004,CROSS_BORDER_DRIVER,2026-01-25 16:00:35,MO,VOICE,+521859301562,+523915281049,456,,849475883090522,515153583754525,US204,LA South Bay,33.9019,-118.4173,US
C9A0ZSIKEP,CROSS_BORDER_DRIVER004,CROSS_BORDER_DRIVER,2026-01-27 03:34:03,MO,SMS,+521859301562,+523915281049,,103,277753950802932,392429775807300,US201,San Diego East,32.7157,-117.1611,US
A7E7QHYOF0,CROSS_BORDER_DRIVER004,CROSS_BORDER_DRIVER,2026-03-16 14:47:36,MT,VOICE,+523915281049,+521859301562,192,,721959446449009,132345500031075,SN003,Nogales MX,31.3082,-110.9381,MX
HR4FCOLFR1,CROSS_BORDER_DRIVER004,CROSS_BORDER_DRIVER,2026-06-26 09:47:00,MT,VOICE,+523915281049,+521859301562,58,,428505757258600,513970359010843,US105,Phoenix West,33.448,-112.103,US
KG4D0QTBBO,CROSS_BORDER_DRIVER004,CROSS_BORDER_DRIVER,2026-02-05 20:37:37,MO,SMS,+521859301562,+523915281049,,144,571431386458734,158628690123725,US105,Phoenix West,33.448,-112.103,US
CJXDXGS8QB,CROSS_BORDER_DRIVER004,CROSS_BORDER_DRIVER,2026-02-10 12:56:18,MT,VOICE,+523915281049,+521859301562,461,,988029510341854,387311343478530,US203,Los Angeles Downtown,34.0522,-118.2437,US
NF45ACSKE3,CROSS_BORDER_DRIVER004,CROSS_BORDER_DRIVER,2026-02-15 12:58:09,MO,VOICE,+521859301562,+523915281049,68,,208643228638392,740587845544140,US204,LA South Bay,33.9019,-118.4173,US
GGSEX7O1P9,CROSS_BORDER_DRIVER004,CROSS_BORDER_DRIVER,2026-02-08 07:28:41,MO,VOICE,+521859301562,+523915281049,102,,671259930299707,485242973840622,US103,Tucson South,32.181,-110.965,US
4AFB4J98P6,CROSS_BORDER_DRIVER004,CROSS_BORDER_DRIVER,2026-02-04 21:48:47,MO,SMS,+521859301562,+523915281049,,134,494918293847319,304007446820886,SN001,Hermosillo Centro,29.0892,-110.9613,MX
DCZIDZW958,CROSS_BORDER_DRIVER004,CROSS_BORDER_DRIVER,2026-05-29 04:07:04,MO,VOICE,+521859301562,+523915281049,416,,349466266331761,380029425224080,US202,San Diego Border Zone,32.5421,-117.0318,US
U5384DFH2X,CROSS_BORDER_DRIVER004,CROSS_BORDER_DRIVER,2026-05-11 16:17:44,MT,SMS,+523915281049,+521859301562,,35,980775535316570,866229075615117,US104,Phoenix South,33.4484,-112.074,US
31WGR3W4YM,CROSS_BORDER_DRIVER004,CROSS_BORDER_DRIVER,2026-02-25 09:00:25,MO,VOICE,+521859301562,+523915281049,399,,734550483830794,300568488484781,US203,Los Angeles Downtown,34.0522,-118.2437,US
FVDQAL8TCA,CROSS_BORDER_DRIVER004,CROSS_BORDER_DRIVER,2026-06-25 13:26:37,MT,SMS,+523915281049,+521859301562,,72,444186851538271,491177579931999,US104,Phoenix South,33.4484,-112.074,US
A2XBXC3K78,CROSS_BORDER_DRIVER004,CROSS_BORDER_DRIVER,2026-05-22 09:15:36,MT,VOICE,+523915281049,+521859301562,384,,234979400136722,987644833965016,SN004,Ciudad Obregon,27.4828,-109.9304,MX
ZL30P54TSM,CROSS_BORDER_DRIVER004,CROSS_BORDER_DRIVER,2026-01-13 01:18:51,MO,SMS,+521859301562,+523915281049,,127,704212402419170,522049189268781,SN003,Nogales MX,31.3082,-110.9381,MX
4EXLFHZ3G0,CROSS_BORDER_DRIVER004,CROSS_BORDER_DRIVER,2026-01-24 06:20:25,MT,SMS,+523915281049,+521859301562,,107,950050889898960,441062688317066,SN004,Ciudad Obregon,27.4828,-109.9304,MX
QB7XYQG43F,CROSS_BORDER_DRIVER004,CROSS_BORDER_DRIVER,2026-06-12 12:52:53,MT,VOICE,+523915281049,+521859301562,134,,842583031960290,339885013470347,SN002,Hermosillo Norte,29.1261,-110.9554,MX
79G9R8W4DA,CROSS_BORDER_DRIVER004,CROSS_BORDER_DRIVER,2026-03-17 00:26:37,MO,VOICE,+521859301562,+523915281049,579,,788063789546712,529232560862579,US103,Tucson South,32.181,-110.965,US
QZXGY3RVJQ,CROSS_BORDER_DRIVER004,CROSS_BORDER_DRIVER,2026-05-30 06:52:10,MT,VOICE,+523915281049,+521859301562,278,,562526835074878,136359195159222,US201,San Diego East,32.7157,-117.1611,US
JTY8CCDEK8,CROSS_BORDER_DRIVER004,CROSS_BORDER_DRIVER,2026-05-02 06:50:22,MT,SMS,+523915281049,+521859301562,,90,677222674578643,532794441036798,US104,Phoenix South,33.4484,-112.074,US
VCL86JW8WY,CROSS_BORDER_DRIVER004,CROSS_BORDER_DRIVER,2026-05-22 20:00:23,MO,VOICE,+521859301562,+523915281049,60,,498629725670063,469473018946358,US101,Nogales AZ East,31.3401,-110.9346,US
ZDJ5TFR7F9,CROSS_BORDER_DRIVER004,CROSS_BORDER_DRIVER,2026-04-07 02:13:10,MT,VOICE,+523915281049,+521859301562,520,,219195876015381,249724596260909,SN005,Guaymas Port,27.9186,-110.8975,MX
20036Q17BY,CROSS_BORDER_DRIVER004,CROSS_BORDER_DRIVER,2026-05-15 18:27:50,MT,VOICE,+523915281049,+521859301562,25,,107856009027395,339638886184392,US104,Phoenix South,33.4484,-112.074,US
MQCKZLFRP7,CROSS_BORDER_DRIVER004,CROSS_BORDER_DRIVER,2026-04-03 19:35:35,MO,SMS,+521859301562,+523915281049,,142,453545191458214,274506995739371,US101,Nogales AZ East,31.3401,-110.9346,US
CMSTKO0T90,CROSS_BORDER_DRIVER004,CROSS_BORDER_DRIVER,2026-01-11 12:58:55,MT,SMS,+523915281049,+521859301562,,68,267841688623072,886693635779369,US105,Phoenix West,33.448,-112.103,US
MXWAY6UKX9,CROSS_BORDER_DRIVER004,CROSS_BORDER_DRIVER,2026-06-23 08:38:56,MO,SMS,+521859301562,+523915281049,,10,400951920316074,626241065065407,SN004,Ciudad Obregon,27.4828,-109.9304,MX
JVZ8CYYOIE,CROSS_BORDER_DRIVER004,CROSS_BORDER_DRIVER,2026-04-04 03:59:45,MO,VOICE,+521859301562,+523915281049,321,,712363241371789,151399290571579,US101,Nogales AZ East,31.3401,-110.9346,US
8E2VASVESM,CROSS_BORDER_DRIVER004,CROSS_BORDER_DRIVER,2026-06-01 02:50:09,MO,VOICE,+521859301562,+523915281049,508,,909185013758196,835270407686193,US102,Tucson Central,32.2226,-110.9747,US
FSMSDHFOGS,CROSS_BORDER_DRIVER004,CROSS_BORDER_DRIVER,2026-05-08 21:29:27,MO,VOICE,+521859301562,+523915281049,306,,315776259238818,154227215935386,US104,Phoenix South,33.4484,-112.074,US
7RJ1WXA5YG,CROSS_BORDER_DRIVER004,CROSS_BORDER_DRIVER,2026-04-10 02:13:11,MT,VOICE,+523915281049,+521859301562,368,,611937200609706,275546825220508,SN005,Guaymas Port,27.9186,-110.8975,MX
3UQRKTU0J0,CROSS_BORDER_DRIVER004,CROSS_BORDER_DRIVER,2026-04-18 16:56:04,MO,VOICE,+521859301562,+523915281049,569,,771825233775299,303870894355410,US201,San Diego East,32.7157,-117.1611,US
7AFT94N98D,CROSS_BORDER_DRIVER004,CROSS_BORDER_DRIVER,2026-02-01 01:51:27,MO,VOICE,+521859301562,+523915281049,168,,207733297781183,707315031085084,SN002,Hermosillo Norte,29.1261,-110.9554,MX
JXPYCET4LL,CROSS_BORDER_DRIVER004,CROSS_BORDER_DRIVER,2026-05-01 06:40:57,MO,VOICE,+521859301562,+523915281049,259,,254199516100901,671380691544957,SN001,Hermosillo Centro,29.0892,-110.9613,MX
AH16GLRPNH,CROSS_BORDER_DRIVER004,CROSS_BORDER_DRIVER,2026-01-27 17:03:53,MT,SMS,+523915281049,+521859301562,,76,315835610390781,764879621470253,US102,Tucson Central,32.2226,-110.9747,US
XULWH2QBZ8,CROSS_BORDER_DRIVER004,CROSS_BORDER_DRIVER,2026-03-24 02:54:13,MT,SMS,+523915281049,+521859301562,,138,296714577491262,403513671203082,SN001,Hermosillo Centro,29.0892,-110.9613,MX
J96BRG0HOQ,CROSS_BORDER_DRIVER004,CROSS_BORDER_DRIVER,2026-05-13 23:10:25,MO,VOICE,+521859301562,+523915281049,352,,833071783538905,262617240003292,SN005,Guaymas Port,27.9186,-110.8975,MX
GS1DHNG3FU,CROSS_BORDER_DRIVER004,CROSS_BORDER_DRIVER,2026-03-18 11:14:50,MT,VOICE,+523915281049,+521859301562,224,,214111704952434,377938615334511,US203,Los Angeles Downtown,34.0522,-118.2437,US
CM6747JF9Z,CROSS_BORDER_DRIVER004,CROSS_BORDER_DRIVER,2026-04-25 15:56:32,MO,VOICE,+521859301562,+523915281049,553,,915010623397091,481969026010745,US101,Nogales AZ East,31.3401,-110.9346,US
FK0YFQOI7P,CROSS_BORDER_DRIVER004,CROSS_BORDER_DRIVER,2026-05-19 21:36:16,MO,VOICE,+521859301562,+523915281049,238,,223290581641191,623941688852160,US204,LA South Bay,33.9019,-118.4173,US
PA30XAI41T,CROSS_BORDER_DRIVER004,CROSS_BORDER_DRIVER,2026-03-28 07:35:17,MT,VOICE,+523915281049,+521859301562,117,,486733561254939,634571172611671,US104,Phoenix South,33.4484,-112.074,US
F2S9Y6XDTL,CROSS_BORDER_DRIVER004,CROSS_BORDER_DRIVER,2026-06-11 01:35:37,MO,VOICE,+521859301562,+523915281049,39,,839716437107957,931924297864224,US105,Phoenix West,33.448,-112.103,US
1Q10YNAJ2N,CROSS_BORDER_DRIVER004,CROSS_BORDER_DRIVER,2026-05-16 11:55:50,MT,SMS,+523915281049,+521859301562,,50,807759018632799,960941107327597,US202,San Diego Border Zone,32.5421,-117.0318,US
438E952ZLU,CROSS_BORDER_DRIVER004,CROSS_BORDER_DRIVER,2026-02-13 02:31:24,MO,SMS,+521859301562,+523915281049,,113,368227467437118,701606063808144,SN002,Hermosillo Norte,29.1261,-110.9554,MX
1OC6HBJ7ZC,CROSS_BORDER_DRIVER004,CROSS_BORDER_DRIVER,2026-01-16 15:33:53,MT,SMS,+523915281049,+521859301562,,44,483705300903504,570556118672930,SN003,Nogales MX,31.3082,-110.9381,MX
IYJ9C1V4V0,CROSS_BORDER_DRIVER004,CROSS_BORDER_DRIVER,2026-01-19 14:02:53,MT,SMS,+523915281049,+521859301562,,148,837759856334985,779777184492757,US104,Phoenix South,33.4484,-112.074,US
YRLI6BMK3X,CROSS_BORDER_DRIVER004,CROSS_BORDER_DRIVER,2026-03-09 18:30:40,MO,VOICE,+521859301562,+523915281049,74,,466451376992583,216490647389783,US104,Phoenix South,33.4484,-112.074,US
JXTL029K82,CROSS_BORDER_DRIVER004,CROSS_BORDER_DRIVER,2026-02-24 16:41:36,MT,SMS,+523915281049,+521859301562,,82,992401412249275,697118971521054,US201,San Diego East,32.7157,-117.1611,US
AWCNZOH2F0,CROSS_BORDER_DRIVER004,CROSS_BORDER_DRIVER,2026-06-13 07:34:59,MO,SMS,+521859301562,+523915281049,,36,418685278036498,276956659740057,US201,San Diego East,32.7157,-117.1611,US
50O7L1VVRY,CROSS_BORDER_DRIVER004,CROSS_BORDER_DRIVER,2026-04-11 00:45:41,MO,VOICE,+521859301562,+523915281049,326,,721206328050801,520015503595292,US204,LA South Bay,33.9019,-118.4173,US
1CMY37C8GL,CROSS_BORDER_DRIVER004,CROSS_BORDER_DRIVER,2026-06-28 17:31:54,MT,VOICE,+523915281049,+521859301562,408,,959592009241658,404929914618045,US202,San Diego Border Zone,32.5421,-117.0318,US
QJ6X794OHG,CROSS_BORDER_DRIVER004,CROSS_BORDER_DRIVER,2026-05-02 20:10:21,MO,VOICE,+521859301562,+523915281049,57,,697317440179706,557809821597871,US202,San Diego Border Zone,32.5421,-117.0318,US
