RecordID,SubscriberID,SubscriberRole,EventTimestamp,Direction,EventType,CallingNumber,CalledNumber,DurationSec,SMSLength,IMEI,IMSI,CellTowerID,TowerName,Latitude,Longitude,Country
4QSV10A4I2,DISTRIBUTOR003,US_DISTRIBUTOR,2026-06-14 14:25:16,MT,VOICE,+527171809638,+13105741375,305,,987434040562013,133463897922459,US201,San Diego East,32.7157,-117.1611,US
MRZERCVKL0,DISTRIBUTOR003,US_DISTRIBUTOR,2026-05-12 04:27:14,MT,SMS,+527171809638,+13105741375,,50,155988123182562,920555148423649,US102,Tucson Central,32.2226,-110.9747,US
SINC649KL8,DISTRIBUTOR003,US_DISTRIBUTOR,2026-04-23 11:03:51,MT,VOICE,+527171809638,+13105741375,323,,248095705313983,263488354385739,US204,LA South Bay,33.9019,-118.4173,US
13WZBJBCRH,DISTRIBUTOR003,US_DISTRIBUTOR,2026-06-02 08:44:34,MT,SMS,+527171809638,+13105741375,,125,334243790378190,497124584111776,US101,Nogales AZ East,31.3401,-110.9346,US
YHNUMGRQBU,DISTRIBUTOR003,US_DISTRIBUTOR,2026-01-08 07:26:27,MT,VOICE,+527171809638,+13105741375,551,,525236971244748,628889781757068,US201,San Diego East,32.7157,-117.1611,US
ETMUQFUOMO,DISTRIBUTOR003,US_DISTRIBUTOR,2026-05-05 08:34:16,MT,SMS,+527171809638,+13105741375,,35,445340117345467,522361685070581,US201,San Diego East,32.7157,-117.1611,US
IQA723OIKD,DISTRIBUTOR003,US_DISTRIBUTOR,2026-05-14 04:48:26,MT,SMS,+527171809638,+13105741375,,19,371433859862745,110756778932672,US201,San Diego East,32.7157,-117.1611,US
PK1UVHJQHH,DISTRIBUTOR003,US_DISTRIBUTOR,2026-02-08 10:33:13,MT,VOICE,+527171809638,+13105741375,374,,719772665782137,696443891804212,US104,Phoenix South,33.4484,-112.074,US
PB2XDBU2KB,DISTRIBUTOR003,US_DISTRIBUTOR,2026-02-01 23:41:32,MT,SMS,+527171809638,+13105741375,,143,285691434852884,791350946435465,US203,Los Angeles Downtown,34.0522,-118.2437,US
Q31H90QNQ8,DISTRIBUTOR003,US_DISTRIBUTOR,2026-05-25 13:59:55,MT,SMS,+527171809638,+13105741375,,96,993821893340367,307497355902710,US105,Phoenix West,33.448,-112.103,US
QXHXZZF2TY,DISTRIBUTOR003,US_DISTRIBUTOR,2026-04-08 16:42:28,MT,SMS,+527171809638,+13105741375,,154,359215981306478,540619305070152,US202,San Diego Border Zone,32.5421,-117.0318,US
5YKKOHOMJZ,DISTRIBUTOR003,US_DISTRIBUTOR,2026-01-03 09:24:56,MT,VOICE,+527171809638,+13105741375,358,,301039559743568,219877595359801,US201,San Diego East,32.7157,-117.1611,US
H72KY0CS84,DISTRIBUTOR003,US_DISTRIBUTOR,2026-01-06 07:04:51,MT,VOICE,+527171809638,+13105741375,322,,739211534537893,462684653188807,US101,Nogales AZ East,31.3401,-110.9346,US
4IKQ3IS8JK,DISTRIBUTOR003,US_DISTRIBUTOR,2026-03-28 14:13:39,MT,SMS,+527171809638,+13105741375,,68,816754225408173,973763512650241,US103,Tucson South,32.181,-110.965,US
A4GZ290QLG,DISTRIBUTOR003,US_DISTRIBUTOR,2026-06-27 12:27:55,MT,VOICE,+527171809638,+13105741375,526,,584812250181421,867431946768690,US105,Phoenix West,33.448,-112.103,US
L2DW8M0CWO,DISTRIBUTOR003,US_DISTRIBUTOR,2026-01-24 21:59:45,MT,VOICE,+527171809638,+13105741375,522,,550040197368953,479556948799418,US101,Nogales AZ East,31.3401,-110.9346,US
735193FMRH,DISTRIBUTOR003,US_DISTRIBUTOR,2026-05-10 13:04:27,MT,VOICE,+527171809638,+13105741375,27,,820294904506467,411859338029286,US202,San Diego Border Zone,32.5421,-117.0318,US
3DBCM1VELC,DISTRIBUTOR003,US_DISTRIBUTOR,2026-01-10 15:35:09,MT,VOICE,+527171809638,+13105741375,172,,577731922000973,827955119196651,US105,Phoenix West,33.448,-112.103,US
VN8MYO74NI,DISTRIBUTOR003,US_DISTRIBUTOR,2026-04-20 17:25:45,MT,SMS,+527171809638,+13105741375,,36,422939883386530,117665933259191,US202,San Diego Border Zone,32.5421,-117.0318,US
36223G0NPV,DISTRIBUTOR003,US_DISTRIBUTOR,2026-04-28 05:04:21,MT,VOICE,+527171809638,+13105741375,292,,922123293573607,956342329781437,US203,Los Angeles Downtown,34.0522,-118.2437,US
BY2FXYBTPP,DISTRIBUTOR003,US_DISTRIBUTOR,2026-05-17 18:56:23,MT,SMS,+527171809638,+13105741375,,52,512709581907966,286357410766676,US204,LA South Bay,33.9019,-118.4173,US
258MHEYVG8,DISTRIBUTOR003,US_DISTRIBUTOR,2026-01-04 22:21:03,MT,VOICE,+527171809638,+13105741375,280,,132642773230267,335407064309197,US101,Nogales AZ East,31.3401,-110.9346,US
6Q2BULVH9W,DISTRIBUTOR003,US_DISTRIBUTOR,2026-03-26 02:46:25,MT,VOICE,+527171809638,+13105741375,114,,836284951087195,542718434189451,US104,Phoenix South,33.4484,-112.074,US
LU0FYX61Z2,DISTRIBUTOR003,US_DISTRIBUTOR,2026-05-07 10:33:31,MT,VOICE,+527171809638,+13105741375,110,,797386086884374,333911826135261,US105,Phoenix West,33.448,-112.103,US
7O00PWPF76,DISTRIBUTOR003,US_DISTRIBUTOR,2026-06-26 09:55:53,MT,VOICE,+527171809638,+13105741375,509,,417553545870322,725342844807493,US203,Los Angeles Downtown,34.0522,-118.2437,US
P8KHZEUBOY,DISTRIBUTOR003,US_DISTRIBUTOR,2026-01-31 02:07:06,MT,VOICE,+527171809638,+13105741375,500,,397266581174595,448839614614286,US204,LA South Bay,33.9019,-118.4173,US
HVFXYMZEB8,DISTRIBUTOR003,US_DISTRIBUTOR,2026-05-10 00:17:53,MT,VOICE,+527171809638,+13105741375,299,,766750560265764,785452257036023,US104,Phoenix South,33.4484,-112.074,US
EVKQDXUSPZ,DISTRIBUTOR003,US_DISTRIBUTOR,2026-01-05 21:50:15,MT,VOICE,+527171809638,+13105741375,545,,462314744549549,450631861612238,US204,LA South Bay,33.9019,-118.4173,US
8NN5YG7DRF,DISTRIBUTOR003,US_DISTRIBUTOR,2026-03-29 07:27:10,MT,VOICE,+527171809638,+13105741375,294,,999248054815054,378578301860548,US204,LA South Bay,33.9019,-118.4173,US
AMJSMLM8EG,DISTRIBUTOR003,US_DISTRIBUTOR,2026-05-12 23:40:56,MT,SMS,+527171809638,+13105741375,,14,192040380485505,496624871338477,US202,San Diego Border Zone,32.5421,-117.0318,US
E9FOVOZV5D,DISTRIBUTOR003,US_DISTRIBUTOR,2026-01-28 03:19:50,MT,SMS,+527171809638,+13105741375,,114,769638904696126,171542637161324,US102,Tucson Central,32.2226,-110.9747,US
K49TR93DB4,DISTRIBUTOR003,US_DISTRIBUTOR,2026-02-24 03:24:05,MT,VOICE,+527171809638,+13105741375,524,,569681060857192,773497366596343,US203,Los Angeles Downtown,34.0522,-118.2437,US
9WRXQM6PZ7,DISTRIBUTOR003,US_DISTRIBUTOR,2026-01-11 09:57:23,MT,VOICE,+527171809638,+13105741375,229,,997999307966899,143397557533204,US105,Phoenix West,33.448,-112.103,US
3TJKVF07FX,DISTRIBUTOR003,US_DISTRIBUTOR,2026-05-07 01:15:35,MT,VOICE,+527171809638,+13105741375,473,,297928275514894,273457834488791,US102,Tucson Central,32.2226,-110.9747,US
IZX6T7YYX7,DISTRIBUTOR003,US_DISTRIBUTOR,2026-05-29 17:56:54,MT,SMS,+527171809638,+13105741375,,23,799079560033156,646384315010151,US204,LA South Bay,33.9019,-118.4173,US
SYQVRRGW4T,DISTRIBUTOR003,US_DISTRIBUTOR,2026-04-15 11:52:51,MT,VOICE,+527171809638,+13105741375,21,,806489674315261,753713413157744,US201,San Diego East,32.7157,-117.1611,US
7X8S6TPJ7L,DISTRIBUTOR003,US_DISTRIBUTOR,2026-01-15 00:53:49,MT,VOICE,+527171809638,+13105741375,389,,683213407399460,965379528316226,US104,Phoenix South,33.4484,-112.074,US
IVXSX6DJ9O,DISTRIBUTOR003,US_DISTRIBUTOR,2026-05-29 12:20:56,MT,SMS,+527171809638,+13105741375,,43,662770615200407,196900299573888,US203,Los Angeles Downtown,34.0522,-118.2437,US
ETW34LS2LA,DISTRIBUTOR003,US_DISTRIBUTOR,2026-04-09 07:52:15,MT,VOICE,+527171809638,+13105741375,24,,207015350083700,192480528480466,US203,Los Angeles Downtown,34.0522,-118.2437,US
6C00MAZ04F,DISTRIBUTOR003,US_DISTRIBUTOR,2026-04-14 11:28:37,MT,SMS,+527171809638,+13105741375,,69,557386739125464,218839918726777,US105,Phoenix West,33.448,-112.103,US
BVB6SE4EH2,DISTRIBUTOR003,US_DISTRIBUTOR,2026-03-02 15:16:29,MT,SMS,+527171809638,+13105741375,,93,267537560650697,578104569231777,US102,Tucson Central,32.2226,-110.9747,US
V5L6MOZV7B,DISTRIBUTOR003,US_DISTRIBUTOR,2026-01-17 05:57:46,MT,SMS,+527171809638,+13105741375,,76,646651582721659,849428681765685,US202,San Diego Border Zone,32.5421,-117.0318,US
QGP8KCFIXI,DISTRIBUTOR003,US_DISTRIBUTOR,2026-03-28 19:36:05,MT,SMS,+527171809638,+13105741375,,122,664857339595980,536315687825751,US204,LA South Bay,33.9019,-118.4173,US
963D8W3JAU,DISTRIBUTOR003,US_DISTRIBUTOR,2026-02-09 18:24:06,MT,VOICE,+527171809638,+13105741375,58,,554529274219205,865507857052883,US102,Tucson Central,32.2226,-110.9747,US
7F8OSQCY6U,DISTRIBUTOR003,US_DISTRIBUTOR,2026-04-17 01:02:22,MT,SMS,+527171809638,+13105741375,,47,361300611870491,250298280248259,US203,Los Angeles Downtown,34.0522,-118.2437,US
WNM6DAAYGK,DISTRIBUTOR003,US_DISTRIBUTOR,2026-06-22 04:55:11,MT,VOICE,+527171809638,+13105741375,424,,304841496391746,637984216645729,US204,LA South Bay,33.9019,-118.4173,US
UDA414SHCT,DISTRIBUTOR003,US_DISTRIBUTOR,2026-05-12 10:10:04,MT,SMS,+527171809638,+13105741375,,117,286766098027654,305439794219839,US102,Tucson Central,32.2226,-110.9747,US
5EZH6QNPP1,DISTRIBUTOR003,US_DISTRIBUTOR,2026-01-21 01:53:44,MT,VOICE,+527171809638,+13105741375,470,,413872584279828,321776852631064,US201,San Diego East,32.7157,-117.1611,US
912LKU5KP2,DISTRIBUTOR003,US_DISTRIBUTOR,2026-01-13 03:19:43,MT,SMS,+527171809638,+13105741375,,158,504240523726531,107319136131669,US102,Tucson Central,32.2226,-110.9747,US
