RecordID,SubscriberID,SubscriberRole,EventTimestamp,Direction,EventType,CallingNumber,CalledNumber,DurationSec,SMSLength,IMEI,IMSI,CellTowerID,TowerName,Latitude,Longitude,Country
9PQBHPSCMV,CROSS_BORDER_DRIVER005,CROSS_BORDER_DRIVER,2026-06-14 09:06:24,MT,VOICE,+524008645585,+13108216271,78,,156731420408794,297970935858847,SN004,Ciudad Obregon,27.4828,-109.9304,MX
Q0DWFGXMEB,CROSS_BORDER_DRIVER005,CROSS_BORDER_DRIVER,2026-06-22 19:03:25,MT,VOICE,+524008645585,+13108216271,518,,282253867629702,302877449125501,SN003,Nogales MX,31.3082,-110.9381,MX
H6YYLDJD6P,CROSS_BORDER_DRIVER005,CROSS_BORDER_DRIVER,2026-04-26 13:21:04,MT,SMS,+524008645585,+13108216271,,42,895295363263967,137771288939580,US204,LA South Bay,33.9019,-118.4173,US
11V7RG9LOC,CROSS_BORDER_DRIVER005,CROSS_BORDER_DRIVER,2026-05-09 21:22:19,MT,VOICE,+524008645585,+13108216271,137,,332799478084245,871428538937656,US103,Tucson South,32.181,-110.965,US
GGZUEG47C9,CROSS_BORDER_DRIVER005,CROSS_BORDER_DRIVER,2026-02-03 07:08:57,MT,SMS,+524008645585,+13108216271,,95,821739686469407,681002169497609,US101,Nogales AZ East,31.3401,-110.9346,US
3SQ7007XUL,CROSS_BORDER_DRIVER005,CROSS_BORDER_DRIVER,2026-03-12 00:26:19,MT,VOICE,+524008645585,+13108216271,48,,942568913365227,862442632203012,US102,Tucson Central,32.2226,-110.9747,US
98N75D9VU1,CROSS_BORDER_DRIVER005,CROSS_BORDER_DRIVER,2026-03-22 15:11:18,MT,VOICE,+524008645585,+13108216271,268,,144460878970699,755642930070264,US101,Nogales AZ East,31.3401,-110.9346,US
PU91DOZKSL,CROSS_BORDER_DRIVER005,CROSS_BORDER_DRIVER,2026-06-05 15:03:55,MT,VOICE,+524008645585,+13108216271,185,,431424615021914,734382367210166,US104,Phoenix South,33.4484,-112.074,US
RE0IOTYM6D,CROSS_BORDER_DRIVER005,CROSS_BORDER_DRIVER,2026-05-20 22:18:07,MT,VOICE,+524008645585,+13108216271,420,,932260667991367,943425412232051,US102,Tucson Central,32.2226,-110.9747,US
CYBVQW45GI,CROSS_BORDER_DRIVER005,CROSS_BORDER_DRIVER,2026-01-29 02:29:56,MT,SMS,+524008645585,+13108216271,,68,672557425741881,101893775717613,SN001,Hermosillo Centro,29.0892,-110.9613,MX
