RecordID,SubscriberID,SubscriberRole,EventTimestamp,Direction,EventType,CallingNumber,CalledNumber,DurationSec,SMSLength,IMEI,IMSI,CellTowerID,TowerName,Latitude,Longitude,Country
MM1WO9BXW1,PICKUP_DRIVER004,US_PICKUP_DRIVER,2026-05-30 20:35:18,MO,SMS,+12132251624,+12137093109,,57,957940795189479,799485900211212,US101,Nogales AZ East,31.3401,-110.9346,US
QQFCA24YZV,PICKUP_DRIVER004,US_PICKUP_DRIVER,2026-06-15 13:36:43,MO,VOICE,+12132251624,+12137093109,593,,734675753539449,259489249539729,US202,San Diego Border Zone,32.5421,-117.0318,US
4XJG3SN7RH,PICKUP_DRIVER004,US_PICKUP_DRIVER,2026-03-03 13:51:11,MO,SMS,+12132251624,+12137093109,,46,383029914385364,837391241775587,US201,San Diego East,32.7157,-117.1611,US
36JOCPWSY8,PICKUP_DRIVER004,US_PICKUP_DRIVER,2026-05-24 14:48:34,MO,VOICE,+12132251624,+12137093109,323,,256357635798291,109420349252480,US105,Phoenix West,33.448,-112.103,US
AFVYI66CP8,PICKUP_DRIVER004,US_PICKUP_DRIVER,2026-05-06 13:49:50,MO,VOICE,+12132251624,+12137093109,41,,641595880756447,268166662173156,US204,LA South Bay,33.9019,-118.4173,US
E5HDWMZH10,PICKUP_DRIVER004,US_PICKUP_DRIVER,2026-01-30 13:32:42,MO,VOICE,+12132251624,+12137093109,111,,372019374841344,501202786858447,US105,Phoenix West,33.448,-112.103,US
UTV5835PSP,PICKUP_DRIVER004,US_PICKUP_DRIVER,2026-05-11 12:02:46,MO,SMS,+12132251624,+12137093109,,50,306479734053547,808833737411710,US204,LA South Bay,33.9019,-118.4173,US
NEXVPHLH50,PICKUP_DRIVER004,US_PICKUP_DRIVER,2026-02-09 14:52:04,MO,VOICE,+12132251624,+12137093109,430,,575925092575118,903687967952103,US201,San Diego East,32.7157,-117.1611,US
7YPVM427JT,PICKUP_DRIVER004,US_PICKUP_DRIVER,2026-06-06 14:45:56,MO,VOICE,+12132251624,+12137093109,249,,290420160094717,645877506068048,US204,LA South Bay,33.9019,-118.4173,US
3PTP0ZEMI4,PICKUP_DRIVER004,US_PICKUP_DRIVER,2026-01-13 10:33:37,MO,VOICE,+12132251624,+12137093109,518,,550007504658965,953964761979730,US103,Tucson South,32.181,-110.965,US
NFQUU71QN1,PICKUP_DRIVER004,US_PICKUP_DRIVER,2026-02-23 14:36:26,MO,SMS,+12132251624,+12137093109,,110,167862163199132,751817391096628,US101,Nogales AZ East,31.3401,-110.9346,US
UV4CC1M2Z2,PICKUP_DRIVER004,US_PICKUP_DRIVER,2026-03-18 17:36:46,MO,VOICE,+12132251624,+12137093109,302,,427187703081267,857587284416700,US102,Tucson Central,32.2226,-110.9747,US
3YAJLSKMJ9,PICKUP_DRIVER004,US_PICKUP_DRIVER,2026-03-12 03:08:44,MO,SMS,+12132251624,+12137093109,,75,616042872447971,914677947461394,US203,Los Angeles Downtown,34.0522,-118.2437,US
DJ08D1DCAA,PICKUP_DRIVER004,US_PICKUP_DRIVER,2026-02-08 12:11:09,MO,SMS,+12132251624,+12137093109,,159,371058255824842,641150658797132,US101,Nogales AZ East,31.3401,-110.9346,US
V338BPJJ12,PICKUP_DRIVER004,US_PICKUP_DRIVER,2026-06-23 05:05:05,MO,SMS,+12132251624,+12137093109,,138,772312068084409,922909897959895,US104,Phoenix South,33.4484,-112.074,US
DYJOWIZY9Q,PICKUP_DRIVER004,US_PICKUP_DRIVER,2026-06-06 03:35:56,MO,VOICE,+12132251624,+12137093109,508,,513505095273322,752600575521292,US102,Tucson Central,32.2226,-110.9747,US
HTJ4SC7WDP,PICKUP_DRIVER004,US_PICKUP_DRIVER,2026-03-25 20:54:58,MO,VOICE,+12132251624,+12137093109,343,,295392950353258,100092973403485,US105,Phoenix West,33.448,-112.103,US
E845JVBHJL,PICKUP_DRIVER004,US_PICKUP_DRIVER,2026-06-20 17:55:24,MO,VOICE,+12132251624,+12137093109,425,,594196964417830,489768664033230,US201,San Diego East,32.7157,-117.1611,US
