RecordID,SubscriberID,SubscriberRole,EventTimestamp,Direction,EventType,CallingNumber,CalledNumber,DurationSec,SMSLength,IMEI,IMSI,CellTowerID,TowerName,Latitude,Longitude,Country
9P92BWDHWB,CROSS_BORDER_DRIVER001,CROSS_BORDER_DRIVER,2026-02-19 17:49:12,MO,SMS,+529296149297,+523915281049,,66,750200812432590,506828684805712,US203,Los Angeles Downtown,34.0522,-118.2437,US
0KYPOXVRRG,CROSS_BORDER_DRIVER001,CROSS_BORDER_DRIVER,2026-01-19 08:52:51,MT,SMS,+523915281049,+529296149297,,148,624355740399570,984048813176710,US201,San Diego East,32.7157,-117.1611,US
EQYT7LM0D3,CROSS_BORDER_DRIVER001,CROSS_BORDER_DRIVER,2026-04-08 02:36:44,MT,VOICE,+523915281049,+529296149297,120,,288110811707669,912092756500542,US201,San Diego East,32.7157,-117.1611,US
I16D2NO5HM,CROSS_BORDER_DRIVER001,CROSS_BORDER_DRIVER,2026-05-08 14:47:22,MO,SMS,+529296149297,+523915281049,,27,153401866116816,832572353828267,US102,Tucson Central,32.2226,-110.9747,US
ALAY1QUZ38,CROSS_BORDER_DRIVER001,CROSS_BORDER_DRIVER,2026-01-14 09:05:12,MT,SMS,+523915281049,+529296149297,,36,211484720893581,509002577590864,US103,Tucson South,32.181,-110.965,US
KB4SFD77LS,CROSS_BORDER_DRIVER001,CROSS_BORDER_DRIVER,2026-03-28 03:11:51,MO,SMS,+529296149297,+523915281049,,151,200754151848714,527968835386687,US202,San Diego Border Zone,32.5421,-117.0318,US
SYASWYX3TX,CROSS_BORDER_DRIVER001,CROSS_BORDER_DRIVER,2026-03-28 17:48:28,MT,VOICE,+523915281049,+529296149297,411,,265140371581203,853361272606334,US203,Los Angeles Downtown,34.0522,-118.2437,US
EPAIH9M9UF,CROSS_BORDER_DRIVER001,CROSS_BORDER_DRIVER,2026-01-06 20:46:11,MO,SMS,+529296149297,+523915281049,,136,613632253298613,626646926137694,SN001,Hermosillo Centro,29.0892,-110.9613,MX
S5HESRF7H9,CROSS_BORDER_DRIVER001,CROSS_BORDER_DRIVER,2026-03-22 06:00:33,MT,VOICE,+523915281049,+529296149297,360,,267082538400454,716033035434570,SN004,Ciudad Obregon,27.4828,-109.9304,MX
GZPK1ZRI1Y,CROSS_BORDER_DRIVER001,CROSS_BORDER_DRIVER,2026-03-05 05:36:58,MT,VOICE,+523915281049,+529296149297,369,,688413840657091,403153069175710,US104,Phoenix South,33.4484,-112.074,US
NAPWU0RXM0,CROSS_BORDER_DRIVER001,CROSS_BORDER_DRIVER,2026-01-01 06:09:16,MT,SMS,+523915281049,+529296149297,,52,311762497483154,533896971264387,US204,LA South Bay,33.9019,-118.4173,US
RZCAVX4N9L,CROSS_BORDER_DRIVER001,CROSS_BORDER_DRIVER,2026-05-01 14:53:41,MO,SMS,+529296149297,+523915281049,,141,730144309582933,672714812891725,US202,San Diego Border Zone,32.5421,-117.0318,US
1XXYF2OHOY,CROSS_BORDER_DRIVER001,CROSS_BORDER_DRIVER,2026-05-13 05:50:29,MT,VOICE,+523915281049,+529296149297,454,,340030678223943,774136488504643,US102,Tucson Central,32.2226,-110.9747,US
